State,City,Average Summer Temp(F),Average Winter Temp (F),Average Annual Temp (F),Average Annual Precipitation (in.),Average Annual Clear Days (Days),Average Humidity Morn­ing (%),Average Humidity After­noon (%),Average Yearly Snowfall (Days),Average Yearly Snowfall (in.)
Tennessee,Cleveland,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Coalmont,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Collierville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Columbia,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Cookeville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Copperhill,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Covington,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Crossville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Dayton,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Denmark,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Dickson,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Dover,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Dresden,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Dyersburg,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Eagleville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Elizabethton,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Erwin,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Fairview,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Fayetteville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Franklin,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Gainesboro,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Gatlinburg,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Germantown,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Goodlettsville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Grand Junction,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Greeneville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Hartsville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Hohenwald,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Holladay,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Huntingdon,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Jackson,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Jamestown,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Jefferson City,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Kingsport,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Kingston,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Kingston Springs,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Knoxville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lafayette,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lancing,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lawrenceburg,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lebanon,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lenoir City,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lewisburg,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lexington,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Linden,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Livingston,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lobelville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lookout Mountain,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Lynchburg,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Manchester,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Martin,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Memphis,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Milan,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Millington,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Monteagle,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Monterey,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Morristown,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Moscow,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Mount Juliet,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Mount Pleasant,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Mountain City,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Murfreesboro,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Nashville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Newbern,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Newcomb,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Newport,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Norris,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Oak Ridge,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Oneida,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Paris,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Parsons,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Pikeville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Pinson,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Portland,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Pulaski,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Ripley,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Rock Island,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Rockwood,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Rogersville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Samburg,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Savannah,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Selmer,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Sevierville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Sewanee,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Shelbyville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Shiloh,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Silver Point,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Smithville,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Smyrna,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Sparta,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Spencer,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Spring City,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Spring Hill,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Springfield,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Tazewell,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Tellico Plains,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Ten Mile,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Tennessee Ridge,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Townsend,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Tullahoma,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Union City,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Wartrace,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Watertown,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Waverly,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Waynesboro,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,White Bluff,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,White House,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Whitwell,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Winchester,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Tennessee,Woodbury,75.6,39.1,57.6,54.2,102,84,53,6.2,6.3
Texas,Abernathy,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Abilene,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Abilene-Dyess AFB,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Albany,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Alice,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Alpine,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Alvin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Alvord,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Amarillo,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Anahuac,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Andrews,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Angleton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Anson,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Anthony,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Archer City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Arlington,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Aspermont,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Athens,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Atlanta,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Austin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Austwell,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Ballinger,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Balmorhea,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bardwell,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bay City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Baytown,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Beaumont,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Beeville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bellville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Belton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Benavides,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Benbrook,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Big Bend National Park,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Big Lake,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Big Spring,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bishop,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Blackwell,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Blanco,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Boerne,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bonham,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Borger,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bowie,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Boys Ranch,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Brackettville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Brady,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Breckenridge,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Brenham,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bridgeport,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Brownfield,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Brownsville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Brownwood,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Burleson,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Burnet,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Bushland,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Calliham,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Cameron,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Camp Wood,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Canadian,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Canyon,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Canyon Lake,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Carrizo Springs,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Carthage,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Catarina,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Cedar Creek,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Center,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Centerville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Channing,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Chapman Ranch,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Charlotte,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Childress,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Clarendon,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Clarksville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Claude,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Cleburne,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Cleveland,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Coldspring,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Coleman,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,College Station,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Colorado City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Columbus,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Comanche,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Conroe,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Corpus Christi,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Corpus Christi NAS,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Corsicana,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Cotulla,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Crane,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Crockett,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Crosbyton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Crowell,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Crystal City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Cuero,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Daingerfield,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dalhart,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dallas,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dallas-DFW Intl Arpt,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Danevang,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,De Kalb,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Decatur,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Del Rio,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dell City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Denison,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Denton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Denver City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dickinson,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dilley,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dimmitt,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dripping Springs,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dublin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Dumas,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Eagle Pass,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Eastland,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Eden,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Edinburg,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,El Paso,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Eldorado,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Elgin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Emory,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Encinal,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Evant,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fairfield,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Falfurrias,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Ferris,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Flatonia,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Floresville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Floydada,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Follett,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fort Davis,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fort Hancock,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fort Stockton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fort Worth,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fowlerton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Franklin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Fredericksburg,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Freeport,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Freer,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Friona,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Gail,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Gainesville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Galveston,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Garden City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Gatesville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Georgetown,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Gilmer,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Glen Rose,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Goldthwaite,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Goliad,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Gonzales,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Graham,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Granbury,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Grand Prairie,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Grandfalls,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Granger,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Grapevine,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Greenville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Groveton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Gruver,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Guthrie,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hallettsville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hallsville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hamilton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Harlingen,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hart,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hartley,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Haskell,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hawkins,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hebbronville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hemphill,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Henderson,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Henrietta,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hereford,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hico,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hillsboro,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Hondo,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Houston,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Houston,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Huntsville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Irving,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Jacksboro,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Jacksonville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Jasper,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Jayton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Jefferson,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Jewett,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Johnson City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Junction,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Justiceburg,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Karnes City,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Kaufman,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Kermit,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Kerrville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Killeen,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Kingsville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Kountze,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,La Grange,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,La Pryor,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lamesa,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lampasas,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Langtry,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Laredo,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lavon,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Levelland,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lexington,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Liberty,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lipscomb,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Littlefield,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Livingston,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Llano,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Longview,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lovelady,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lubbock,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lufkin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Luling,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lumberton,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Lytle,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Madisonville,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Marathon,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Marfa,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Marlin,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Marshall,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Mason,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Matador,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Matagorda,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Mathis,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,McAllen,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,McCamey,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,McGregor,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Medina,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Memphis,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Menard,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Mercedes,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Merkel,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Mexia,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
Texas,Miami,81.1,47.9,64.8,28.9,135,82,49,1.3,1.5
