"city";"state";"county";"countyFips";"latitude";"longitude";"population";"propertyValue";"minTemp";"maxTemp";"sunny";"humidity";"rain";"snow";"color"
"Wellsboro";"Pennsylvania";"Tioga";42117;41.7459;-77.3031;3275;140578;21.0;81.2;87;65;42.9;28.2;"red"
"Wellston";"Ohio";"Jackson";39079;39.1172;-82.5375;5554;60986;22.6;81.9;72;68;39.1;27.5;"red"
"Wellsville";"Kansas";"Franklin";20059;38.7164;-95.0807;1813;149588;20.3;88.2;128;65;28.9;14.7;"red"
"Wellsville";"New York";"Allegany";36003;42.1207;-77.9457;4484;54197;17.9;78.5;63;71;41.8;123.8;"red"
"Wellsville";"Ohio";"Columbiana";39029;40.6042;-80.655;3374;47052;22.6;81.9;72;68;39.1;27.5;"red"
"Wellsville";"Utah";"Cache";49005;41.6223;-111.943;3678;267249;18.8;87.2;125;55;12.2;56.2;"red"
"Wellton";"Arizona";"Yuma";4027;32.64;-114.214;2968;142639;33.0;94.8;193;39;13.6;0.3;"red"
"Wenatchee";"Washington";"Chelan";53007;47.4251;-120.329;33921;264482;24.0;85.0;58;72;9.6;33.0;"red"
"Wendell";"North Carolina";"Wake";37183;35.7823;-78.3963;6745;170546;30.9;84.8;109;67;50.3;7.6;"blue"
"Wenonah";"New Jersey";"Gloucester";34015;39.7913;-75.1484;2248;234834;24.6;82.2;94;71;47.1;16.5;"red"
"Wentworth";"North Carolina";"Rockingham";37157;36.3914;-79.751;2748;102782;30.9;84.8;109;67;50.3;7.6;"red"
"Wentzville";"Missouri";"St. Charles";29183;38.8165;-90.8671;37395;230642;23.2;86.6;115;67;42.2;17.0;"red"
"Wernersville";"Pennsylvania";"Berks";42011;40.3302;-76.082;2529;189665;21.0;81.2;87;65;42.9;28.2;"red"
"Weslaco";"Texas";"Hidalgo";48215;26.1669;-97.9859;40033;88834;39.8;93.0;135;65;28.9;1.5;"blue"
"Wesleyville";"Pennsylvania";"Erie";42049;42.1369;-80.0123;3194;85511;21.0;81.2;87;65;42.9;28.2;"red"
"West Alexandria";"Ohio";"Preble";39135;39.745;-84.5361;1344;109261;22.6;81.9;72;68;39.1;27.5;"red"
"West Allis";"Wisconsin";"Milwaukee";55079;43.0068;-88.0296;60087;142750;10.4;77.8;89;71;32.6;50.9;"blue"
"West Bend";"Wisconsin";"Washington";55131;43.4184;-88.1823;31702;192965;10.4;77.8;89;71;32.6;50.9;"red"
"West Bountiful";"Utah";"Davis";49011;40.8983;-111.908;5574;304778;18.8;87.2;125;55;12.2;56.2;"red"
"West Burlington";"Iowa";"Des Moines";19057;40.8218;-91.1764;2945;113678;13.5;82.8;105;67;34.0;34.9;"red"
"West Cape May";"New Jersey";"Cape May";34009;38.9423;-74.9377;1016;499549;24.6;82.2;94;71;47.1;16.5;"red"
"West Carrollton";"Ohio";"Montgomery";39113;39.6723;-84.2522;12935;94312;22.6;81.9;72;68;39.1;27.5;"red"
"West Chester";"Pennsylvania";"Chester";42029;39.9601;-75.6058;19928;401278;21.0;81.2;87;65;42.9;28.2;"blue"
"West Chicago";"Illinois";"DuPage";17043;41.8958;-88.2252;27221;227591;19.5;82.8;95;70;39.2;24.6;"blue"
"West Columbia";"South Carolina";"Lexington";45063;33.9948;-81.0878;16282;127653;35.4;88.3;115;67;49.8;0.5;"red"
"West Columbia";"Texas";"Brazoria";48039;29.1418;-95.6488;3933;150465;39.8;93.0;135;65;28.9;1.5;"red"
"West Concord";"Minnesota";"Dodge";27039;44.1529;-92.8995;773;145325;4.1;77.6;95;66;27.3;54.0;"red"
"West Conshohocken";"Pennsylvania";"Montgomery";42091;40.0705;-75.3192;1390;340823;21.0;81.2;87;65;42.9;28.2;"blue"
"West Covina";"California";"Los Angeles";6037;34.0555;-117.9112;107847;560840;42.6;79.8;146;69;22.2;0.0;"blue"
"West Des Moines";"Iowa";"Polk";19153;41.5527;-93.7803;64560;218449;13.5;82.8;105;67;34.0;34.9;"blue"
"West Dundee";"Illinois";"Kane";17089;42.0984;-88.3072;7361;259703;19.5;82.8;95;70;39.2;24.6;"blue"
"West Easton";"Pennsylvania";"Northampton";42095;40.6781;-75.2357;1253;132821;21.0;81.2;87;65;42.9;28.2;"red"
"West Fargo";"North Dakota";"Cass";38017;46.8565;-96.9048;34858;235804;3.1;79.7;93;65;17.8;51.2;"red"
"West Farmington";"Ohio";"Trumbull";39155;41.3909;-80.973;482;125293;22.6;81.9;72;68;39.1;27.5;"red"
"West Fork";"Arkansas";"Washington";5143;35.9357;-94.1801;2550;145318;31.0;89.9;123;67;50.6;5.2;"red"
"West Grove";"Pennsylvania";"Chester";42029;39.8206;-75.8284;2842;198617;21.0;81.2;87;65;42.9;28.2;"blue"
"West Harrison";"Indiana";"Dearborn";18029;39.2577;-84.8226;283;191415;21.4;83.1;88;70;41.7;25.9;"red"
"West Haven";"Connecticut";"New Haven";9009;41.2738;-72.9669;54516;173978;21.0;80.0;82;65;50.3;40.5;"blue"
"West Haven";"Utah";"Weber";49057;41.2082;-112.0538;12329;340334;18.8;87.2;125;55;12.2;56.2;"red"
"West Haverstraw";"New York";"Rockland";36087;41.2063;-73.9884;10345;226932;17.9;78.5;63;71;41.8;123.8;"blue"
"West Hollywood";"California";"Los Angeles";6037;34.0883;-118.3718;36698;809245;42.6;79.8;146;69;22.2;0.0;"blue"
"West Homestead";"Pennsylvania";"Allegheny";42003;40.3977;-79.9185;1906;109054;21.0;81.2;87;65;42.9;28.2;"blue"
"West Jefferson";"North Carolina";"Ashe";37009;36.3948;-81.4896;1305;145778;30.9;84.8;109;67;50.3;7.6;"red"
"West Jefferson";"Ohio";"Madison";39097;39.9487;-83.2993;4329;150411;22.6;81.9;72;68;39.1;27.5;"red"
"West Jordan";"Utah";"Salt Lake";49035;40.6024;-112.0008;113699;325609;18.8;87.2;125;55;12.2;56.2;"blue"
"West Kittanning";"Pennsylvania";"Armstrong";42005;40.8123;-79.5313;1122;86583;21.0;81.2;87;65;42.9;28.2;"red"
"West Lafayette";"Indiana";"Tippecanoe";18157;40.4432;-86.9239;45872;208148;21.4;83.1;88;70;41.7;25.9;"red"
"West Lafayette";"Ohio";"Coshocton";39031;40.2761;-81.7517;2292;90760;22.6;81.9;72;68;39.1;27.5;"red"
"West Leechburg";"Pennsylvania";"Westmoreland";42129;40.6338;-79.617;1257;107864;21.0;81.2;87;65;42.9;28.2;"red"
"West Liberty";"Iowa";"Muscatine";19139;41.5726;-91.2622;3721;147041;13.5;82.8;105;67;34.0;34.9;"red"
"West Liberty";"Ohio";"Logan";39091;40.2563;-83.7586;1788;151859;22.6;81.9;72;68;39.1;27.5;"red"
"West Linn";"Oregon";"Clackamas";41005;45.3669;-122.6399;26859;531323;29.0;76.7;68;72;27.4;3.0;"blue"
"West Long Branch";"New Jersey";"Monmouth";34025;40.2883;-74.0186;7963;412350;24.6;82.2;94;71;47.1;16.5;"red"
"West Melbourne";"Florida";"Brevard";12009;28.0698;-80.6737;21293;235842;49.8;90.2;101;72;54.5;0.0;"red"
"West Memphis";"Arkansas";"Crittenden";5035;35.1531;-90.1995;25284;62479;32.0;89.0;123;67;53.4;2.8;"blue"
"West Miami";"Florida";"Miami-Dade";12086;25.7578;-80.2969;7459;368609;49.8;90.2;101;72;54.5;0.0;"blue"
"West Mifflin";"Pennsylvania";"Allegheny";42003;40.3581;-79.9072;19921;92108;21.0;81.2;87;65;42.9;28.2;"blue"
"West Milford";"West Virginia";"Harrison";54033;39.2044;-80.4034;616;99390;22.6;81.1;60;71;45.2;62.0;"red"
"West Milton";"Ohio";"Miami";39109;39.9586;-84.3262;4729;118552;22.6;81.9;72;68;39.1;27.5;"red"
"West Milwaukee";"Wisconsin";"Milwaukee";55079;43.0124;-87.971;4174;137922;10.4;77.8;89;71;32.6;50.9;"blue"
"West Monroe";"Louisiana";"Ouachita";22073;32.5121;-92.1513;12922;127988;41.0;90.8;101;74;60.1;0.0;"red"
"West New York";"New Jersey";"Hudson";34017;40.7856;-74.0093;53343;383667;24.6;82.2;94;71;47.1;16.5;"blue"
"West Newton";"Pennsylvania";"Westmoreland";42129;40.2093;-79.77;2519;65864;21.0;81.2;87;65;42.9;28.2;"red"
"West Palm Beach";"Florida";"Palm Beach";12099;26.7468;-80.1315;108161;19173;58.0;89.0;234;73;62.3;0.0;"blue"
"West Pittston";"Pennsylvania";"Luzerne";42079;41.3295;-75.7998;4741;82947;21.0;81.2;87;65;42.9;28.2;"red"
"West Plains";"Missouri";"Howell";29091;36.7379;-91.868;12320;102845;23.2;86.6;115;67;42.2;17.0;"red"
"West Point";"Georgia";"Troup";13285;32.8955;-85.1453;3766;88884;35.8;89.0;112;68;50.7;0.7;"red"
"West Point";"Utah";"Davis";49011;41.1221;-112.0995;10548;278168;18.8;87.2;125;55;12.2;56.2;"red"
"West Point";"Virginia";"King William";51101;37.5519;-76.8017;3314;192964;28.0;84.3;100;68;44.3;10.3;"red"
"West Reading";"Pennsylvania";"Berks";42011;40.3337;-75.947;4175;120177;21.0;81.2;87;65;42.9;28.2;"red"
"West Richland";"Washington";"Benton";53005;46.3115;-119.3996;14198;278945;30.1;74.7;58;72;39.4;5.0;"red"
"West Sacramento";"California";"Yolo";6113;38.5556;-121.5504;52981;364338;42.6;79.8;146;69;22.2;0.0;"blue"
"West Salem";"Ohio";"Wayne";39169;40.9697;-82.1078;1489;88260;22.6;81.9;72;68;39.1;27.5;"red"
"West Salem";"Wisconsin";"La Crosse";55063;43.8989;-91.0881;4967;186274;10.4;77.8;89;71;32.6;50.9;"blue"
"West Union";"South Carolina";"Oconee";45073;34.7589;-83.0431;315;161052;35.4;88.3;115;67;49.8;0.5;"red"
"West Unity";"Ohio";"Williams";39171;41.5884;-84.4308;1645;90609;22.6;81.9;72;68;39.1;27.5;"red"
"West Valley City";"Utah";"Salt Lake";49035;40.6889;-112.0115;136574;25668;18.8;87.2;125;55;12.2;56.2;"blue"
"West View";"Pennsylvania";"Allegheny";42003;40.5182;-80.0333;6622;131597;21.0;81.2;87;65;42.9;28.2;"blue"
"West Wildwood";"New Jersey";"Cape May";34009;39.0009;-74.8245;568;180681;24.6;82.2;94;71;47.1;16.5;"red"
"West Wyoming";"Pennsylvania";"Luzerne";42079;41.3217;-75.8578;2675;101084;21.0;81.2;87;65;42.9;28.2;"red"
"West Yellowstone";"Montana";"Gallatin";30031;44.6628;-111.1058;1353;334715;0.0;74.0;82;58;22.8;38.1;"blue"
"West York";"Pennsylvania";"York";42133;39.9534;-76.761;4559;91537;21.0;81.2;87;65;42.9;28.2;"red"
"Westbrook";"Maine";"Cumberland";23005;43.6955;-70.3538;18402;241807;10.4;74.9;101;71;42.2;61.8;"blue"
"Westbury";"New York";"Nassau";36059;40.7599;-73.5891;15384;479573;17.9;78.5;63;71;41.8;123.8;"blue"
"Westchester";"Illinois";"Cook";17031;41.8492;-87.8906;16563;234396;19.5;82.8;95;70;39.2;24.6;"blue"
"Western Springs";"Illinois";"Cook";17031;41.8022;-87.9006;13391;510539;19.5;82.8;95;70;39.2;24.6;"blue"
"Westernport";"Maryland";"Allegany";24001;39.488;-79.0429;1796;46494;27.2;84.2;105;64;44.5;20.2;"red"
"Westerville";"Ohio";"Franklin";39049;40.1241;-82.9205;38985;292211;22.6;81.9;72;68;39.1;27.5;"blue"
"Westfield";"Indiana";"Hamilton";18057;40.0314;-86.1539;37221;253504;21.4;83.1;88;70;41.7;25.9;"red"
"Westfield";"Massachusetts";"Hampden";25013;42.1382;-72.7561;41552;247212;19.2;77.8;98;67;47.4;43.8;"blue"
"Westfield";"New Jersey";"Union";34039;40.6517;-74.3434;30206;752887;24.6;82.2;94;71;47.1;16.5;"blue"
"Westfield";"New York";"Chautauqua";36013;42.3219;-79.5747;3054;82186;17.9;78.5;63;71;41.8;123.8;"red"
"Westhampton Beach";"New York";"Suffolk";36103;40.8079;-72.6457;1766;1153836;17.9;78.5;63;71;41.8;123.8;"red"
"Westlake";"Louisiana";"Calcasieu";22019;30.2604;-93.2635;4659;125788;41.0;90.8;101;74;60.1;0.0;"red"
"Westlake";"Ohio";"Cuyahoga";39035;41.4524;-81.9295;32293;249849;22.6;81.9;72;68;39.1;27.5;"blue"
"Westlake";"Texas";"Tarrant";48439;32.981;-97.2039;1379;1658216;39.8;93.0;135;65;28.9;1.5;"red"
"Westlake Village";"California";"Los Angeles";6037;34.1458;-118.8056;8452;1021128;42.6;79.8;146;69;22.2;0.0;"blue"
"Westland";"Michigan";"Wayne";26163;42.3192;-83.3806;81545;21471;15.0;76.6;71;72;32.8;51.1;"blue"
"Westminster";"California";"Orange";6059;33.7523;-117.9938;91565;652143;42.6;79.8;146;69;22.2;0.0;"blue"
"Westminster";"Colorado";"Adams";8001;39.8837;-105.0627;113875;357111;12.2;81.3;136;47;15.9;19.1;"blue"
"Westminster";"Maryland";"Carroll";24013;39.5799;-77.0066;18671;278429;27.2;84.2;105;64;44.5;20.2;"red"
"Westminster";"South Carolina";"Oconee";45073;34.6657;-83.0911;2503;132605;35.4;88.3;115;67;49.8;0.5;"red"
"Westmont";"Illinois";"DuPage";17043;41.7948;-87.9742;24767;267699;19.5;82.8;95;70;39.2;24.6;"blue"
"Westmont";"Pennsylvania";"Cambria";42021;40.3194;-78.9524;4876;107033;21.0;81.2;87;65;42.9;28.2;"red"
"Westmoreland";"Tennessee";"Sumner";47165;36.5606;-86.2442;2311;114847;28.5;86.5;102;68;54.2;6.3;"red"
"Weston";"Florida";"Broward";12011;26.1003;-80.4052;70015;447866;49.8;90.2;101;72;54.5;0.0;"blue"
"Weston";"Missouri";"Platte";29165;39.403;-94.886;1753;203999;23.2;86.6;115;67;42.2;17.0;"red"
"Weston";"Ohio";"Wood";39173;41.3464;-83.7948;1631;90217;22.6;81.9;72;68;39.1;27.5;"red"
"Weston";"Oregon";"Umatilla";41059;45.8165;-118.4258;645;140709;29.0;76.7;68;72;27.4;3.0;"red"
"Weston";"Wisconsin";"Marathon";55073;44.8905;-89.5488;15092;157683;10.4;77.8;89;71;32.6;50.9;"red"
"Westover";"West Virginia";"Monongalia";54061;39.6324;-79.9773;4243;155923;22.6;81.1;60;71;45.2;62.0;"red"
"Westphalia";"Michigan";"Clinton";26037;42.9303;-84.7978;936;174092;15.0;76.6;71;72;32.8;51.1;"red"
"Westport";"Washington";"Grays Harbor";53027;46.8919;-124.112;2035;156505;30.1;74.7;58;72;39.4;5.0;"red"
"Westville";"Illinois";"Vermilion";17183;40.044;-87.6389;3059;55856;19.5;82.8;95;70;39.2;24.6;"red"
"Westville";"Indiana";"LaPorte";18091;41.5381;-86.9054;5577;206977;21.4;83.1;88;70;41.7;25.9;"red"
"Westville";"New Jersey";"Gloucester";34015;39.8704;-75.1302;4211;130380;24.6;82.2;94;71;47.1;16.5;"red"
"Westwego";"Louisiana";"Jefferson";22051;29.9058;-90.1434;8533;90925;41.0;90.8;101;74;60.1;0.0;"red"
"Westwood";"Kansas";"Johnson";20091;39.0393;-94.6157;1658;267778;20.3;88.2;128;65;28.9;14.7;"red"
"Westwood";"Kentucky";"Jefferson";21111;38.2796;-85.5842;655;69771;26.6;86.1;93;67;48.9;12.5;"blue"
"Westwood";"New Jersey";"Bergen";34003;40.9878;-74.0307;11235;450533;24.6;82.2;94;71;47.1;16.5;"blue"
"Wetumka";"Oklahoma";"Hughes";40063;35.241;-96.2389;1230;17882;27.5;91.3;139;63;36.5;7.8;"red"
"Wetumpka";"Alabama";"Elmore";1051;32.5406;-86.2054;8219;167416;36.6;89.6;99;68;58.3;1.6;"red"
"Wewahitchka";"Florida";"Gulf";12045;30.1153;-85.1932;2024;66985;49.8;90.2;101;72;54.5;0.0;"red"
"Wewoka";"Oklahoma";"Seminole";40133;35.1441;-96.4967;3395;21443;27.5;91.3;139;63;36.5;7.8;"red"
"Weyauwega";"Wisconsin";"Waupaca";55135;44.3237;-88.9332;1839;133492;10.4;77.8;89;71;32.6;50.9;"red"
"Wharton";"New Jersey";"Morris";34027;40.8999;-74.5808;6577;272602;24.6;82.2;94;71;47.1;16.5;"red"
"Wharton";"Texas";"Wharton";48481;29.3138;-96.1044;8785;113527;39.8;93.0;135;65;28.9;1.5;"red"
"Wheat Ridge";"Colorado";"Jefferson";8059;39.7728;-105.103;31372;419024;12.2;81.3;136;47;15.9;19.1;"blue"
"Wheatland";"California";"Yuba";6115;39.0073;-121.4283;3783;307916;42.6;79.8;146;69;22.2;0.0;"red"
"Wheaton";"Illinois";"DuPage";17043;41.856;-88.1083;53389;335523;19.5;82.8;95;70;39.2;24.6;"blue"
"Wheeler";"Wisconsin";"Dunn";55033;45.0439;-91.904;332;119743;10.4;77.8;89;71;32.6;50.9;"red"
"Wheeling";"Illinois";"Cook";17031;42.1308;-87.9239;38315;184398;19.5;82.8;95;70;39.2;24.6;"blue"
"Wheeling";"West Virginia";"Ohio";54069;40.0753;-80.6951;27375;96973;24.0;83.0;60;71;40.4;62.0;"red"
"Whigham";"Georgia";"Grady";13131;30.8845;-84.3247;473;113635;35.8;89.0;112;68;50.7;0.7;"red"
"Whispering Pines";"North Carolina";"Moore";37125;35.2539;-79.3753;3285;275771;30.9;84.8;109;67;50.3;7.6;"red"
"Whitakers";"North Carolina";"Nash";37127;36.1057;-77.713;722;62555;30.9;84.8;109;67;50.3;7.6;"red"
"White Bear Lake";"Minnesota";"Ramsey";27123;45.0654;-93.0149;25634;242762;4.1;77.6;95;66;27.3;54.0;"blue"
"White Bluff";"Tennessee";"Dickson";47043;36.1;-87.2109;3437;154895;28.5;86.5;102;68;54.2;6.3;"red"
"White Castle";"Louisiana";"Iberville";22047;30.1611;-91.1495;1799;77349;41.0;90.8;101;74;60.1;0.0;"blue"
"White Cloud";"Michigan";"Newaygo";26123;43.5541;-85.7721;1377;60460;15.0;76.6;71;72;32.8;51.1;"red"
"White Hall";"Arkansas";"Jefferson";5069;34.2735;-92.1004;5079;83611;31.0;89.9;123;67;50.6;5.2;"blue"
"White Haven";"Pennsylvania";"Luzerne";42079;41.0566;-75.7801;1091;84595;21.0;81.2;87;65;42.9;28.2;"red"
"White House";"Tennessee";"Sumner";47165;36.4646;-86.6663;11388;225687;28.5;86.5;102;68;54.2;6.3;"red"
"White Oak";"Pennsylvania";"Allegheny";42003;40.3415;-79.8007;7707;101450;21.0;81.2;87;65;42.9;28.2;"blue"
"White Pigeon";"Michigan";"St. Joseph";26149;41.798;-85.6485;1511;96262;15.0;76.6;71;72;32.8;51.1;"red"
"White Pine";"Tennessee";"Jefferson";47089;36.1092;-83.2958;2262;92353;28.5;86.5;102;68;54.2;6.3;"red"
"White Plains";"Kentucky";"Hopkins";21107;37.1704;-87.3797;905;75689;26.6;86.1;93;67;48.9;12.5;"red"
"White Plains";"New York";"Westchester";36119;41.022;-73.7548;58241;638861;23.0;79.0;63;71;49.4;27.7;"blue"
"White Salmon";"Washington";"Klickitat";53039;45.7284;-121.4853;2473;366607;30.1;74.7;58;72;39.4;5.0;"red"
"White Stone";"Virginia";"Lancaster";51103;37.644;-76.3897;342;318070;28.0;84.3;100;68;44.3;10.3;"red"
"Whitefish";"Montana";"Flathead";30029;48.4333;-114.3594;7279;308997;16.0;76.0;82;58;20.6;65.0;"red"
"Whitefish Bay";"Wisconsin";"Milwaukee";55079;43.1132;-87.9004;13972;399392;10.4;77.8;89;71;32.6;50.9;"blue"
"Whitehall";"Michigan";"Muskegon";26121;43.4004;-86.3406;2723;161400;15.0;76.6;71;72;32.8;51.1;"blue"
"Whitehall";"New York";"Washington";36115;43.5549;-73.4222;2556;85463;17.9;78.5;63;71;41.8;123.8;"red"
"Whitehall";"Ohio";"Franklin";39049;39.9682;-82.8833;18736;90143;22.6;81.9;72;68;39.1;27.5;"blue"
"Whitehall";"Pennsylvania";"Allegheny";42003;40.3602;-79.9898;13749;195983;21.0;81.2;87;65;42.9;28.2;"blue"
"Whitehall";"Wisconsin";"Trempealeau";55121;44.3654;-91.3276;1606;122021;10.4;77.8;89;71;32.6;50.9;"red"
"Whitehouse";"Ohio";"Lucas";39095;41.5214;-83.7968;4551;207221;22.6;81.9;72;68;39.1;27.5;"blue"
"Whitehouse";"Texas";"Smith";48423;32.2228;-95.2222;8269;167626;39.8;93.0;135;65;28.9;1.5;"red"
"Whiteland";"Indiana";"Johnson";18081;39.5507;-86.0742;4346;130959;21.4;83.1;88;70;41.7;25.9;"red"
"Whitesboro";"New York";"Oneida";36065;43.124;-75.2966;3667;93931;17.9;78.5;63;71;41.8;123.8;"red"
"Whitesburg";"Georgia";"Carroll";13045;33.4928;-84.9137;604;144917;35.8;89.0;112;68;50.7;0.7;"red"
"Whitestown";"Indiana";"Boone";18011;39.9704;-86.3607;6590;181039;21.4;83.1;88;70;41.7;25.9;"red"
"Whitesville";"Kentucky";"Daviess";21059;37.6831;-86.8697;537;100403;26.6;86.1;93;67;48.9;12.5;"red"
"Whiteville";"North Carolina";"Columbus";37047;34.3306;-78.7014;5509;96473;30.9;84.8;109;67;50.3;7.6;"red"
"Whiteville";"Tennessee";"Hardeman";47069;35.3181;-89.1496;4503;68198;28.5;86.5;102;68;54.2;6.3;"red"
"Whitewater";"Wisconsin";"Walworth";55127;42.8371;-88.734;14517;178623;10.4;77.8;89;71;32.6;50.9;"red"
"Whiting";"Indiana";"Lake";18089;41.6731;-87.4843;4831;121937;21.4;83.1;88;70;41.7;25.9;"blue"
"Whiting";"Wisconsin";"Portage";55097;44.4906;-89.5603;1721;157534;10.4;77.8;89;71;32.6;50.9;"blue"
"Whitney";"Texas";"Hill";48217;31.952;-97.3192;2090;104091;39.8;93.0;135;65;28.9;1.5;"red"
"Whitsett";"North Carolina";"Guilford";37081;36.0784;-79.5721;614;163099;30.9;84.8;109;67;50.3;7.6;"blue"
"Whittemore";"Michigan";"Iosco";26069;44.2337;-83.8032;376;49256;15.0;76.6;71;72;32.8;51.1;"red"
"Whittier";"California";"Los Angeles";6037;33.9678;-118.0188;86883;575114;42.6;79.8;146;69;22.2;0.0;"blue"
"Whitwell";"Tennessee";"Marion";47115;35.1927;-85.5206;1717;89638;28.5;86.5;102;68;54.2;6.3;"red"
"Wichita";"Kansas";"Sedgwick";20173;37.6894;-97.344;389902;90243;24.0;90.0;225;66;32.6;14.7;"red"
"Wichita Falls";"Texas";"Wichita";48485;33.9072;-98.5293;104724;20135;31.0;95.0;244;64;28.9;1.5;"red"
"Wickenburg";"Arizona";"Maricopa";4013;33.9823;-112.7667;7115;265756;33.0;100.0;193;39;12.2;0.3;"red"
"Wickliffe";"Ohio";"Lake";39085;41.6072;-81.469;12689;111381;22.6;81.9;72;68;39.1;27.5;"red"
"Wild Rose";"Wisconsin";"Waushara";55137;44.1796;-89.2428;703;141186;10.4;77.8;89;71;32.6;50.9;"red"
"Wilder";"Idaho";"Canyon";16027;43.678;-116.907;1673;224789;17.2;81.6;120;54;18.9;19.2;"red"
"Wilder";"Kentucky";"Campbell";21037;39.0401;-84.4815;3071;120993;26.6;86.1;93;67;48.9;12.5;"red"
"Wildomar";"California";"Riverside";6065;33.6173;-117.2582;36042;407638;42.6;79.8;146;69;22.2;0.0;"blue"
"Wildwood";"Missouri";"St. Louis";29189;38.5798;-90.6697;35756;373604;23.2;86.6;115;67;42.2;17.0;"blue"
"Wildwood";"New Jersey";"Cape May";34009;38.9886;-74.8199;5120;218971;24.6;82.2;94;71;47.1;16.5;"red"
"Wildwood Crest";"New Jersey";"Cape May";34009;38.9717;-74.8383;3167;364475;24.6;82.2;94;71;47.1;16.5;"red"
"Wilkes-Barre";"Pennsylvania";"Luzerne";42079;41.2468;-75.8759;40569;51778;21.0;81.2;87;65;42.9;28.2;"red"
"Wilkinson";"Indiana";"Hancock";18059;39.8861;-85.6089;447;116793;21.4;83.1;88;70;41.7;25.9;"red"
"Willamina";"Oregon";"Yamhill";41071;45.0788;-123.4843;2167;166343;29.0;76.7;68;72;27.4;3.0;"red"
"Willard";"Ohio";"Huron";39077;41.0519;-82.7233;6060;76663;22.6;81.9;72;68;39.1;27.5;"red"
"Willard";"Utah";"Box Elder";49003;41.4146;-112.0446;1812;282953;18.8;87.2;125;55;12.2;56.2;"red"
"Willards";"Maryland";"Wicomico";24045;38.3922;-75.3494;997;156270;27.2;84.2;105;64;44.5;20.2;"red"
"Willcox";"Arizona";"Cochise";4003;32.2514;-109.8359;3511;88848;33.0;94.8;193;39;13.6;0.3;"red"
"Williams";"Arizona";"Coconino";4005;35.2476;-112.1833;3159;222900;23.0;81.0;193;39;22.3;0.3;"blue"
"Williams";"California";"Colusa";6011;39.1489;-122.1373;5192;211391;42.6;79.8;146;69;22.2;0.0;"red"
"Williams Bay";"Wisconsin";"Walworth";55127;42.5788;-88.5456;2594;283215;10.4;77.8;89;71;32.6;50.9;"red"
"Williamsburg";"Iowa";"Iowa";19095;41.668;-92.0099;3179;172955;13.5;82.8;105;67;34.0;34.9;"red"
"Williamsburg";"Ohio";"Clermont";39025;39.0517;-84.0464;2554;133704;22.6;81.9;72;68;39.1;27.5;"red"
"Williamsburg";"Virginia";"Williamsburg (city)";51830;37.2691;-76.7075;15214;301762;31.0;85.0;100;68;48.3;5.0;"blue"
"Williamson";"Georgia";"Pike";13231;33.1811;-84.3626;459;171541;35.8;89.0;112;68;50.7;0.7;"red"
"Williamsport";"Maryland";"Washington";24043;39.5974;-77.8177;2160;198551;27.2;84.2;105;64;44.5;20.2;"red"
"Williamsport";"Pennsylvania";"Lycoming";42081;41.2398;-77.0371;28834;95709;21.0;82.0;177;71;41.3;36.0;"red"
"Williamston";"Michigan";"Ingham";26065;42.6836;-84.2837;3887;192749;15.0;76.6;71;72;32.8;51.1;"blue"
"Williamston";"South Carolina";"Anderson";45007;34.6196;-82.4793;4190;126849;35.4;88.3;115;67;49.8;0.5;"red"
"Williamstown";"Kentucky";"Grant";21081;38.6415;-84.5676;3965;132981;26.6;86.1;93;67;48.9;12.5;"red"
"Williamstown";"West Virginia";"Wood";54107;39.4004;-81.4518;2941;137618;22.6;81.1;60;71;45.2;62.0;"red"
"Williamsville";"New York";"Erie";36029;42.9622;-78.7418;5236;203289;17.9;78.5;63;71;41.8;123.8;"blue"
"Willis";"Texas";"Montgomery";48339;30.4308;-95.482;6370;194761;39.8;93.0;135;65;28.9;1.5;"red"
"Williston";"Florida";"Levy";12075;29.3736;-82.4576;2760;108020;49.8;90.2;101;72;54.5;0.0;"red"
"Williston";"North Dakota";"Williams";38105;48.1834;-103.633;26426;230621;3.0;81.0;205;66;14.4;45.3;"red"
"Williston Park";"New York";"Nassau";36059;40.7588;-73.6465;7289;587761;17.9;78.5;63;71;41.8;123.8;"blue"
"Willits";"California";"Mendocino";6045;39.405;-123.3494;4872;267618;42.6;79.8;146;69;22.2;0.0;"blue"
"Willmar";"Minnesota";"Kandiyohi";27067;45.1224;-95.0559;19558;149488;4.1;77.6;95;66;27.3;54.0;"red"
"Willoughby";"Ohio";"Lake";39085;41.646;-81.4084;22769;139110;22.6;81.9;72;68;39.1;27.5;"red"
"Willoughby Hills";"Ohio";"Lake";39085;41.5873;-81.4332;9482;211203;22.6;81.9;72;68;39.1;27.5;"red"
"Willow Park";"Texas";"Parker";48367;32.755;-97.6501;5146;259672;39.8;93.0;135;65;28.9;1.5;"red"
"Willow River";"Minnesota";"Pine";27115;46.3204;-92.8352;393;159488;4.1;77.6;95;66;27.3;54.0;"red"
"Willow Springs";"Illinois";"Cook";17031;41.7351;-87.8836;5648;258313;19.5;82.8;95;70;39.2;24.6;"blue"
"Willow Springs";"Missouri";"Howell";29091;36.9878;-91.962;2152;102381;26.0;86.0;115;67;42.2;17.0;"red"
"Willowbrook";"Illinois";"DuPage";17043;41.7635;-87.9456;8543;212505;19.5;82.8;95;70;39.2;24.6;"blue"
